Amount,Transaction_Time,Location_Risk,Device_Risk,Fraud
40.82648863007412,49756,1,1,0
162.38079110661786,61192,2,1,0
0.4642784066342885,60686,4,0,0
40.57138965901687,48733,4,1,0
50.77780948546782,25993,2,1,0
77.08830241238817,30492,1,2,0
252.39254761530415,20981,3,0,0
42.51771108907901,24143,0,0,0
42.610648595849526,77603,4,1,0
133.75089516655657,60277,1,2,1
60.18777734923394,49990,0,3,0
25.43824737027254,62888,2,4,0
60.22823505761551,69351,4,0,0
15.181992193138704,49999,3,2,0
19.405450320809674,70309,2,2,0
68.98880428028177,12446,4,1,0
54.2876216256007,30733,1,4,0
246.32927352528128,76000,0,0,0
45.00345830397283,48632,0,3,0
86.8902383785272,21576,4,1,0
100.0390772517848,3320,2,0,0
1.3180944825659227,10750,3,0,0
108.9268197035989,53463,1,2,0
19.60586401992482,26572,4,4,0
324.59982722724266,17948,1,3,0
16.09469043101801,38826,0,4,0
53.55011145366069,27867,3,2,0
8.921343765050313,60231,1,3,0
576.8081615150759,66262,4,3,0
69.75468656582261,72233,3,1,0
90.48193240889458,44678,2,3,0
6.943205082825417,12963,4,0,0
138.61362552159991,64360,1,4,0
23.56028382502632,49434,3,4,0
228.33148568116303,66617,4,1,0
22.958882816083335,20269,3,3,0
21.157042980881585,76312,3,2,0
3.723434185767217,79732,3,0,1
63.87857932954639,81494,1,1,0
83.20441036761805,77225,4,3,0
6.796694017915647,82867,0,2,0
149.40025935983724,37528,0,3,0
60.38346502936217,78972,1,1,0
74.31576545925968,65602,1,2,0
58.11814717875803,33332,3,2,0
51.20982012749214,78929,4,2,0
82.01634571378747,69206,4,2,0
16.87030067609555,2251,2,3,0
20.08050862086255,45717,2,2,0
197.89493282961402,27027,0,3,0
292.0911709264685,9583,2,2,0
46.73021874751386,50387,2,2,0
31.5731365692666,23104,0,1,0
103.28232650944571,12224,0,3,0
52.54895676072463,60624,2,3,0
2.571414873264703,56058,4,4,0
16.978360329951062,29299,2,1,0
125.86832598530455,78572,3,3,0
107.56497823175357,85469,3,1,0
2.7469857884440096,77928,3,1,0
25.0992973866705,73474,1,1,0
26.2761578950931,4141,3,0,0
111.44147228278518,23350,4,3,0
1.9907381292139406,75082,1,1,1
10.993605860137281,70871,1,0,0
160.90184272962415,5077,3,0,0
19.667770945178535,46015,2,2,0
105.76990889205769,71147,0,2,1
27.20486222089952,59180,2,3,0
10.474003348487132,40857,2,2,0
27.861951641144728,59840,1,3,0
128.1094813097032,59902,1,0,0
193.58363374539294,5577,1,0,0
177.32509999755644,20002,4,3,0
50.61424894750884,50711,4,2,0
110.2876778404595,39451,0,2,0
22.939341032898078,49103,1,3,0
34.69335886125168,28647,3,4,0
226.65986286309044,34831,1,2,0
1.3087188396285003,66830,4,1,0
8.938713963044913,80632,1,2,0
23.30502802398152,36833,4,4,0
2.6890535224316885,24398,1,0,0
20.020300329027275,61554,3,0,0
87.47687287443667,50755,0,0,0
54.71863183678004,17706,3,2,0
223.18630208218275,22340,4,0,0
170.06959030194784,64994,2,4,0
41.8272805169032,63884,3,4,0
30.032625214727855,84361,1,2,0
47.753980810853776,17482,0,1,0
89.23177501433052,54225,1,2,0
31.206170981527286,58849,1,0,0
97.85622455470876,74854,3,2,0
52.663603927981114,41256,0,4,0
80.30673665148444,81110,2,2,0
57.29253950911121,14650,1,2,0
34.87999752623331,46118,0,1,0
296.52672211522037,28930,2,4,0
144.2254503732636,85707,1,3,0
15.095449812302085,11801,0,3,0
202.85049277193238,51360,3,4,0
66.83203296619165,16559,1,3,0
224.95394902897434,32334,1,0,0
160.87144539299004,13288,0,3,0
55.37566192586073,22398,1,0,1
2.272558947754012,76230,2,4,0
31.290054777648667,12191,1,3,1
78.00877556797963,18051,4,3,0
100.36973319345364,61715,2,0,0
29.825467992893888,10737,0,0,0
15.007441883071554,65140,2,2,0
180.13870871623917,25251,4,1,0
416.06241631872336,50975,4,3,0
74.5894546972087,5147,1,1,1
18.83548636600739,50508,1,1,0
31.787647172893287,52224,3,3,0
1.8561887410766007,19643,2,0,0
245.6888527693557,38967,3,2,1
12.5281043846203,40733,4,4,0
85.92406688681558,84003,1,3,0
32.02813286027929,34808,1,3,0
80.78355154069853,67288,1,4,0
105.3888633986027,58959,0,1,0
177.043919242236,1849,4,2,0
23.120252750453584,68178,1,1,0
1.1056729631697195,67136,4,4,0
14.720807068739052,60740,1,4,0
230.27715288531817,86322,2,2,0
207.06013520531226,44565,4,4,0
90.98443101964925,20183,3,4,0
91.75837185053469,1132,0,2,0
109.37342294075125,38259,3,3,0
19.282202863855215,63668,4,1,0
245.82095607713015,38563,1,3,1
54.260963434631805,10931,4,3,1
48.311079932786846,73169,0,1,0
73.1716932622681,50639,4,3,0
4.810466429197722,58901,1,2,0
18.186170504927233,1044,3,1,0
133.95390904239633,46691,2,0,0
8.642827567184359,24363,3,3,0
92.42022189851156,46694,1,4,0
28.150003360044078,1582,1,1,0
49.31422569251884,79910,0,0,0
34.0652191954146,66844,4,4,0
43.95484777228535,21301,4,0,0
126.95639866386867,74329,3,3,0
35.25715396055509,1620,2,4,0
83.56435307057022,62224,2,3,0
64.63597866902617,56655,0,4,0
108.96659230926784,37534,1,1,0
276.1921647512969,39390,0,2,0
131.8905271255043,71629,4,2,0
24.19956132440473,55856,1,0,0
3.1679678824257844,49252,0,4,0
30.416930200558788,55809,3,3,0
90.40606518730972,22259,4,1,0
5.279527809977468,20655,2,1,0
68.59059560261889,33005,0,1,0
90.84288399875602,31629,4,2,0
40.683187793810035,23610,4,3,0
147.36499591467347,57184,2,1,0
11.271891476467799,21602,2,1,0
7.811050579224702,85945,2,0,0
130.26474102163928,11110,0,4,0
68.41702266630686,6073,2,4,0
116.6042655733141,80818,3,4,0
57.06239991288573,10195,4,0,0
28.289625375853163,1537,2,2,0
170.98236985711958,17138,4,0,0
160.652156396019,44328,1,1,0
118.64488197091214,46202,1,3,0
31.76536149880321,40164,2,1,0
89.21608797234643,54659,4,1,0
44.780997557982204,86155,1,3,0
9.605073460665322,49692,2,4,0
249.26998435376416,24845,4,0,0
14.713044881952003,30562,2,2,0
300.04906531227624,28036,4,1,0
59.06010127908722,60752,1,1,0
20.473028191346582,74233,2,2,0
78.06698461517365,83049,1,0,0
206.31417942820588,68681,2,1,0
131.76077791304738,27818,0,2,0
164.27938260737574,30544,1,1,0
107.52377151704027,62532,1,4,0
117.85538361415323,78636,3,4,0
189.17719880502796,57705,1,1,0
28.72395155401201,20104,4,1,0
67.22176661712413,69603,2,4,0
25.001312910612235,59025,0,1,0
439.5558417405329,32317,4,0,0
288.34637873204144,31416,4,0,0
4.022510120537909,42012,4,3,0
122.27315631957289,68045,4,0,0
259.35835574752554,21400,0,1,0
19.915282538785,48270,3,1,0
83.92029176459023,72069,1,2,0
247.086526412553,49833,4,0,0
3.4535523544211815,63644,1,4,0
119.54104568928854,80206,1,4,1
35.28949647452128,69468,4,3,0
258.2248671355676,59473,3,2,0
354.2469922622253,45809,1,4,0
288.71736812409745,38328,2,3,0
64.28614051984583,36784,1,0,0
198.0810706735358,23723,4,2,0
186.1427273299079,60646,0,2,0
38.43405215195344,66255,1,1,0
176.55975413946533,74,3,0,0
3.7709795268909727,26498,2,2,0
90.70086402878069,65522,2,3,0
26.13762411972857,20541,0,4,0
12.847776747164405,45929,0,0,0
8.007534330438276,26028,1,0,0
119.1677949688237,29545,4,2,0
41.532601306856705,79569,3,2,0
129.01364372203776,31673,2,2,0
6.758993548947433,30974,0,3,0
37.87603814176782,58899,3,1,0
77.54235144000495,23097,4,2,0
156.40973333379875,64824,2,1,1
38.38296070401589,23525,2,1,0
98.32090864021626,57804,4,0,0
217.136165872427,15043,2,4,0
95.67565090720862,41846,4,4,0
26.52156429658495,77261,2,3,0
2.4703413744155225,50227,1,3,0
204.09816863741815,53028,4,4,0
2.1498864160261313,37383,3,4,0
207.70577666041703,29483,1,0,0
75.27637204695544,7265,3,0,0
279.7991842792663,22763,2,4,0
160.33725230231252,75652,3,2,0
618.2194410847326,15733,1,2,0
43.18786168482837,37420,4,0,0
145.75252591114577,9247,0,1,0
51.404900262294085,23840,3,4,0
65.36873042851913,65149,0,3,0
98.75329076281155,21058,3,2,0
206.891406403239,34929,3,1,0
414.03970368413087,84171,4,2,0
146.2197110339225,31362,2,1,0
54.088419359114184,84664,1,4,0
54.706957581902415,47356,1,4,0
133.78177759736656,77597,1,4,0
27.28291200595943,6041,2,0,0
11.706666958066148,78209,0,1,0
43.79193315941165,61954,1,3,0
33.860910641782596,61869,0,3,0
35.14146897323055,21059,2,4,0
26.606116595949675,44722,2,3,0
4.300478093734732,17548,4,2,0
1.803560283194906,15078,1,1,0
439.99779791123024,5419,4,1,0
55.821974689210194,35490,1,1,0
48.50387274553179,76086,2,2,0
113.83326486264471,58760,2,0,0
24.622525594093332,30337,3,2,0
299.4956253739776,1468,3,1,0
154.33927818755862,24309,2,1,0
9.366363864100695,66344,2,1,0
54.056477403338974,72255,0,3,0
211.29429601408535,81899,0,0,0
289.5561603120832,28718,4,2,0
62.99874431013923,37841,3,1,0
95.03941725764365,73548,3,4,0
18.276238925679856,83565,2,0,0
472.9444686092813,46660,2,4,0
26.35381650176833,50281,4,0,0
286.0009331493888,767,3,1,0
104.881305946856,3895,0,0,0
93.5822222872194,58026,1,0,0
71.88517525924412,42968,4,1,1
26.223502805196265,40097,1,4,0
19.422577002336727,15332,0,4,0
24.908489862050676,14621,0,3,0
20.633346355455018,76870,1,4,0
151.22407575727965,18174,4,4,0
43.097564107307434,40502,1,0,0
5.958300833276848,36674,4,3,0
347.70842165267743,37260,4,1,0
215.23209700260003,42498,2,1,0
262.76545538067546,67609,3,2,0
528.0049769049707,49464,3,3,0
19.103369657618533,71805,0,0,1
50.45818548938807,64919,2,2,0
141.98034754812707,54469,3,2,0
119.07954024213375,17194,4,1,0
16.711288479350685,26811,4,4,0
169.19130029863152,72377,1,0,0
25.41706672405863,43723,1,3,0
25.336775396964306,75235,4,2,0
76.9972984290837,76298,4,0,0
89.8794524186919,59238,1,1,0
86.77058455294674,2147,3,2,0
9.594590297101375,38445,0,2,0
209.93248112914236,53803,1,1,1
30.870149766701555,61108,3,1,0
13.870466096940032,2013,3,1,0
219.59580984800334,85617,3,0,0
311.5676352753279,82410,2,0,0
198.14267844749622,53502,2,0,0
165.81874697336124,37755,3,4,0
106.491250119862,8733,4,2,0
80.04147815698988,9479,2,0,0
9.100489675235082,75361,1,4,0
52.50144999102648,21304,2,2,0
46.63120786306161,35694,4,0,0
30.077242347628445,81171,0,1,0
128.52555799970685,86296,2,3,0
68.49324839176536,9490,3,0,0
8.451944723555854,21252,3,3,0
24.869626118041648,6862,3,0,0
114.9670127597249,69959,0,1,0
7.918484019491231,10450,4,3,0
190.51986230442049,56022,1,4,0
68.34870443120784,61991,4,1,0
65.50551374355909,40927,0,3,0
89.74880765880748,49853,3,3,0
174.11479129444766,31826,4,1,0
42.74181339452152,42879,1,1,0
113.32538979228511,57265,3,1,0
83.40933410349736,72361,1,2,0
31.064814560107074,77990,2,4,0
210.89114354403586,86184,1,0,1
159.66501337527325,40736,3,3,0
107.42665693848761,24530,2,0,0
190.10057185416065,78052,3,1,0
201.96206382205298,47058,3,4,0
123.22453209093109,74094,2,4,0
181.40868506209324,74255,1,2,0
119.55796643719839,4886,0,1,0
113.9874291728865,37387,0,3,0
96.39364190221882,21575,0,2,0
139.72203916260642,39643,0,1,0
17.2694175461279,10100,4,2,0
212.75463180521533,60356,0,0,0
205.45033221429355,7856,2,1,0
2.9683511543022014,38169,0,3,0
174.76473762753136,28804,3,3,0
13.796390740375564,35790,0,1,0
40.81469825093086,30988,1,2,0
136.06588031607416,76448,2,4,0
17.525843472956318,38506,2,1,0
170.35674221585722,67306,4,3,0
178.4590297012224,12305,3,0,0
70.8195305309597,9969,2,3,0
0.6406348617415167,12404,1,4,0
33.83273427118551,8989,0,3,0
95.95294943637384,65305,2,4,0
397.3163467974408,35983,1,1,0
99.91657490890634,39462,0,3,1
30.083969701011704,19360,4,2,0
100.51375279415504,85657,2,2,0
77.64970067776713,26287,2,3,0
151.34252301294654,65472,1,3,0
11.314701729582906,61313,3,0,0
143.14084807364827,34160,4,3,0
77.92860190698894,6789,3,0,1
329.66212777676657,27181,2,0,0
41.83560899891112,14385,3,0,0
100.13636973450231,82597,0,0,0
268.86609755685515,65641,4,1,0
10.815299766527462,44247,3,2,0
276.8253926838768,5544,0,0,0
116.4385883557969,13275,1,2,0
7.02476502911083,63248,3,0,0
35.80524164282398,34550,4,2,0
123.15909951213125,53693,0,3,0
6.972592739476132,19641,3,3,0
87.26817290949637,71749,1,2,0
42.446913151136116,80021,3,0,0
96.99961904748348,15605,0,1,0
4.682123927795485,50713,3,2,0
205.21128448769127,20390,4,4,0
363.0194375144341,75403,2,1,0
346.9835664491751,58466,0,4,0
138.490265696123,3981,0,2,0
13.936119883380577,9493,0,0,0
141.990573116036,71218,0,4,0
2.489422228251131,71318,3,2,0
2.2371947734473863,16984,4,1,0
39.09857702172302,22760,1,0,1
67.068767492168,1524,4,4,0
147.14489225838568,49402,0,2,0
114.97857268908189,65614,3,0,0
59.041498739570855,35891,3,0,0
31.969116255840703,39832,0,3,0
585.152876165698,45836,3,0,1
55.544179011003415,73953,0,2,0
60.03620484245429,13362,4,1,0
17.86767924545557,66745,2,3,0
158.38167006373084,37921,3,2,0
118.31322380365738,70434,0,2,0
24.944852945317596,18562,0,2,0
8.59730569023787,64510,3,4,0
114.09958207372404,76407,1,4,0
106.2795094423143,7610,0,1,0
31.918584867373966,15791,3,2,0
301.31544063851095,58047,0,4,0
16.376428319465084,67906,1,4,0
56.622347250341164,19665,2,4,0
287.55684327996545,70246,1,1,0
54.425714269355005,65864,4,1,0
101.75650177301027,46451,3,2,0
50.682430300913964,86148,1,3,0
32.05017300668813,45890,2,2,0
413.3770529131774,6794,0,4,0
52.65045758454232,32888,3,4,0
224.52525068481322,6749,1,0,0
26.130581248389046,46531,2,2,0
23.96600813788579,20608,1,4,0
3.1629049095555,80986,4,4,0
105.45958588759896,69211,3,3,0
45.96990541722013,83996,0,0,0
199.77380588267937,56017,2,2,0
64.09531147028137,57676,1,1,0
344.8082341200801,11560,3,2,0
20.52121782608384,54401,1,2,0
202.96855047299104,50468,3,3,0
149.87773046742976,32463,4,2,0
147.36920438900364,31663,1,3,0
186.2932610814589,68706,4,3,0
143.1392112603727,58773,2,4,0
98.40887504235639,33123,4,1,0
14.069398592758247,9718,3,3,0
3.306691334998571,62637,2,0,0
253.6383301814264,28,1,0,1
95.88076894307802,62370,1,1,0
159.22725389316395,47599,3,3,0
65.68583602697946,17397,0,1,0
12.477916417400802,45406,0,4,0
13.37437491163384,47657,1,0,0
115.69788149447113,67560,3,2,0
56.26557199241903,13503,0,0,0
22.37996748916361,54943,4,3,0
67.6476013409331,75839,1,1,0
6.636305079345966,82674,4,0,0
87.22054323249506,25345,3,2,0
31.33327966124574,50390,4,2,0
159.7307290031962,59557,0,1,0
37.15883971801938,65054,0,1,0
60.73735091953125,1906,2,0,0
1.1688586050930903,40167,1,3,0
7.520522230669786,7961,3,4,0
49.83924970857172,26140,1,2,0
65.38088487800127,58701,4,1,0
91.63421034919133,77567,3,4,0
34.48347150744582,80664,3,4,0
118.73841143891859,81199,0,4,0
196.69875044031022,81218,4,3,0
151.34506386975707,80729,0,1,0
4.0425016397703155,28561,0,2,0
65.49018415021082,50568,2,1,0
11.085355080954614,73302,0,0,0
27.71312827847182,29504,1,2,0
431.71826552294334,37146,3,1,0
15.372890217305862,40297,0,2,0
69.09259562090074,86394,1,0,0
96.27424349612865,68607,4,2,0
121.22233148577382,16939,3,4,0
82.01824240381106,50715,4,3,0
0.9818895384563227,44460,1,0,0
39.520983599786014,66576,4,2,1
72.92130935726833,68222,4,0,0
9.196891710405072,12666,4,4,0
43.17478910836826,62119,0,3,0
3.3766845705524053,35321,0,0,0
8.183768960808726,1779,0,4,0
50.57108535355949,13186,3,4,0
14.238850592466138,16459,1,4,0
83.82674039181207,86246,0,2,0
116.9458563158434,5057,4,1,0
161.23757191107592,60663,4,0,0
22.33313742578472,18733,4,1,0
18.330113513507694,19157,4,4,0
11.044881728507567,35030,2,1,0
101.17841147041304,19613,3,4,0
122.57949395115995,83028,1,4,0
3.2095746736032114,86282,1,3,0
275.21940544489087,5188,0,3,0
5.337048567900803,29680,2,1,0
77.9350888095622,60119,1,0,0
123.46400040612392,74400,3,1,0
204.77035524547608,55718,4,0,0
125.20674728720263,36445,0,1,0
161.8115872596726,5796,3,2,0
41.46827491464336,47218,1,2,0
168.64545693479235,39131,2,0,0
8.350644975816266,8123,0,3,0
225.20503187852162,8222,1,0,0
79.31716828789294,24074,0,1,0
169.98976096655187,29825,1,4,0
60.20609719350464,36839,4,2,0
103.16390017200887,68322,2,4,0
74.73978139587696,56321,4,2,0
131.52378349869207,25988,1,1,0
8.515489988895617,35507,3,2,0
6.225003131901508,23806,4,0,0
28.38271575399164,36901,3,4,0
17.381148651515005,17043,1,4,0
205.40355570023982,75761,2,1,0
24.745415818055395,9752,3,4,0
372.41028094340936,68993,1,1,0
41.08231243314293,42616,3,3,0
20.103710397885287,52127,4,0,0
155.92130975943473,74777,1,2,0
107.50162053415187,453,4,2,0
68.95451087234338,75432,0,2,0
81.04982991156207,10976,1,3,0
127.01189397289663,70404,3,0,0
25.935994568670672,81932,0,4,0
560.8631232047704,77707,4,4,0
368.0639977890095,33688,4,0,0
105.07530901325568,2017,3,0,0
22.257177846889334,7957,0,2,0
114.01477952753687,4792,2,4,0
7.493737183429329,55982,3,0,0
3.1132116523619477,13237,4,4,0
29.797875313889655,51586,1,0,0
62.105530187343895,81787,0,1,0
202.70199251908406,19252,2,2,0
129.8902978817889,10707,1,0,0
135.7537904749322,34206,0,3,0
55.42435794074139,3543,3,0,0
42.45485326894826,44135,3,1,0
46.36856505472971,35031,0,3,0
439.40638915165044,42929,2,3,0
4.093574204392867,65747,0,0,0
201.76429917557388,57851,1,1,0
86.43517413526625,55311,1,3,0
57.734908103465955,65867,3,2,0
129.19215674888704,57196,0,2,0
66.6834303599214,73705,3,4,0
206.69063412677667,57894,2,4,0
230.96284796203744,14591,1,1,0
54.76987013540248,48893,4,3,0
32.41079070851419,727,4,2,0
89.73471219409093,21359,0,2,0
243.4555939523599,43822,0,1,0
23.656089895002456,10929,4,3,0
97.54214576995756,60091,0,1,1
99.84780002255434,80378,1,0,0
132.09300151268556,23519,2,2,0
14.106562970266042,17393,2,1,0
125.81649091271099,34318,3,1,0
239.7253206289245,74531,1,0,0
19.806456078014456,47934,0,4,0
27.120959168716197,81103,0,2,1
355.4177038861512,28840,3,1,0
19.96430547551579,13265,3,2,0
192.6789767756658,5424,0,4,0
67.7820942553549,20625,0,1,0
28.399696999437047,79622,1,0,0
204.6006001744849,29187,3,2,0
58.933732555995576,35929,1,0,0
72.32298691011181,61892,0,4,0
44.50899591778079,20539,4,4,0
89.88213426850785,56630,4,2,1
17.855729761763136,9215,0,4,0
49.60709063634736,39385,3,3,0
348.71580418211437,77462,4,2,0
29.85858804240062,25008,3,3,0
106.92573845171027,48928,4,4,0
39.332420438892704,83096,3,2,0
148.48916907071649,24976,4,3,0
14.026677961013675,27626,3,4,0
350.06104544244,59789,1,1,0
60.47509221647378,4700,3,1,0
26.925354349772025,63645,1,0,0
7.633772255593707,73396,1,1,0
18.603794010459392,7526,0,3,0
73.34983454295815,39500,1,1,0
41.098507980516665,68049,2,2,0
176.54098841221574,73366,1,2,0
56.36771906855924,80317,3,2,0
28.5969236975851,59117,1,1,0
96.00989165734678,56096,3,1,0
122.68226069593449,7910,3,0,1
18.277194768584682,81383,2,4,0
18.34652701307607,71185,1,0,0
3.7360728009482735,50248,1,3,0
133.33301207898342,74656,4,2,0
109.0062525147099,1951,4,1,0
64.36541696352927,65212,0,4,0
185.89924906761502,75701,3,4,0
163.81983211693515,79888,2,1,0
88.03310136359215,75282,4,0,0
202.70106265290028,41954,1,4,0
23.047185037057353,8804,0,0,0
11.869302139028457,595,2,1,0
31.436780572810797,29592,1,0,0
5.878110672996271,40643,1,2,0
75.75140428339438,62665,3,1,0
275.83812054019666,20823,3,1,0
4.013841640938224,5972,4,4,0
13.023387998311675,15882,4,4,1
60.18432483019309,66394,1,4,0
271.62086538759945,71055,1,2,0
38.0025611056787,23769,4,2,0
70.77225037713451,25020,4,3,0
4.24617330010517,42748,1,1,0
16.05716513364189,85374,2,4,0
431.4751084533379,44912,1,1,0
335.5804307819909,12879,2,0,0
0.4952222973827616,33798,2,2,0
303.26407986788155,46073,1,3,0
101.92096135685009,75791,0,0,0
202.43345669765108,66983,4,1,0
60.64922690920095,43005,3,2,1
72.4836068697771,2850,1,4,0
67.108549950886,28400,2,0,0
109.92052370655834,11953,1,2,0
15.041745420945718,23535,4,1,0
3.043198091997127,75536,2,1,0
36.80680880137809,75039,3,0,0
121.96983475408393,81029,3,0,0
22.546305443661037,4055,3,0,0
111.91184093319791,38170,0,3,0
350.363039022921,28251,2,4,0
9.860639372178696,4532,2,2,0
111.65790839045361,4924,0,1,0
58.65378397571735,48037,2,1,0
202.60316221935165,78082,0,4,0
19.498109905864382,71621,1,0,0
117.96898763803539,77926,4,0,0
182.08708615976457,78816,3,1,0
289.3432387380273,70400,0,4,0
114.96362349846221,10702,0,1,0
68.75126126115396,15385,0,0,0
96.19348555509416,9336,1,2,0
203.18329093679114,65421,0,0,0
84.53890920690058,31225,4,2,0
3.08583177339052,36021,4,3,0
267.2905507299173,3782,3,4,0
116.96575360111503,49111,1,3,0
112.85975438794891,84585,4,0,1
24.293199801802395,42719,2,4,0
107.55369936680887,49037,2,0,0
50.06515648958588,80103,2,4,0
105.33511356872364,3513,0,4,0
11.271306878269606,13335,0,0,0
107.24923184658566,44140,2,0,0
744.1722909704406,80373,3,4,1
4.941299889430069,77658,3,4,0
377.98631125622285,34840,0,0,0
52.24056824545973,31007,2,0,0
204.6033461015753,56947,3,1,0
152.50300569342926,26393,0,1,0
83.70551059265524,57480,2,1,0
134.11267858526585,86335,1,3,0
210.79691009583397,9107,2,4,0
51.77500786487027,5993,2,2,1
39.60592247910065,52066,4,3,0
110.13963171723069,42942,4,4,0
164.94578429710734,16138,1,2,0
143.6683368820512,44527,1,1,0
159.85654764477755,9190,2,2,0
57.19624967418865,78422,3,0,0
170.28381063858632,55698,1,0,0
12.807096265357146,82315,2,4,0
78.63356283442829,29086,0,3,0
0.5775305516253855,17322,4,1,0
39.242919094318786,83569,3,4,1
45.64345626291861,85610,2,1,0
50.44670351886674,3435,0,0,0
118.89765020311442,53331,4,3,0
49.19353427114065,28942,0,3,0
59.54645855639284,59635,2,0,0
27.121064873197792,29059,1,2,0
46.72104005506762,57557,4,3,0
25.782509753304883,52389,0,2,0
7.601308825538721,53014,1,1,1
92.49495953184562,32826,3,3,0
110.3261475071069,30297,2,0,1
96.62437301484182,43890,2,2,0
62.26776150169474,21322,4,1,0
47.76903447798999,35739,0,1,0
199.0212721894755,9719,3,3,0
73.20580548015936,79553,4,3,0
65.23543915152494,8314,4,4,1
2.597655394201447,75164,0,4,0
41.74078814107977,77028,3,3,0
47.83513648988052,36113,0,4,0
50.88655141979992,15357,2,0,0
86.79110548652706,20365,1,0,0
76.27171043528689,39029,2,4,0
93.62513582748197,1737,2,3,0
144.7673128786881,74632,4,0,0
167.65704014851647,85474,2,1,0
126.62847438313909,78218,3,3,0
311.27987250042054,27499,2,2,0
1.8400844582700027,46157,3,2,0
21.787991071251295,56247,0,3,0
0.7591618531415689,41034,4,4,0
104.26329264077516,294,3,0,0
228.3082010066477,24596,2,0,0
27.90293442777735,11434,4,3,0
261.77691662237186,58382,4,1,0
6.215990193872064,38098,3,4,0
272.4728923000118,4655,3,1,0
43.32824793065384,83029,1,3,0
10.694046139193686,46228,1,3,0
66.52825488994117,3771,4,1,1
29.675856307817188,74099,1,2,0
33.529499259166194,56799,2,3,0
36.71437871612786,62257,0,4,0
162.46830199654235,17558,4,1,0
77.47071381382604,58436,0,2,0
37.29606957534525,32376,1,1,0
94.24647609545124,77924,3,2,0
125.93117246481013,29332,4,2,0
31.831174220804602,46737,1,4,0
53.36663339591021,73970,2,3,0
12.997895952140054,51952,4,2,0
19.985356772213873,20991,4,3,0
114.29336926261702,27472,3,4,0
20.020656148364722,59946,4,3,0
74.47844997321,26849,3,0,0
123.45909994396855,1541,1,2,0
11.303088352047043,2765,2,4,0
83.77388725681469,43074,2,1,0
29.647096009248415,29283,4,4,0
329.4862971807926,769,4,2,0
66.07683713268071,17806,1,4,0
163.9858717435359,2972,3,1,0
79.90112499936112,18256,2,0,0
4.4383049279866125,18653,3,2,0
100.28059835743524,39339,1,2,0
302.42005201247326,25757,2,4,0
92.03284227538245,42399,2,3,0
171.03022147077291,44013,0,3,0
215.59465301540334,14706,1,1,0
25.887406583650023,38231,1,0,0
23.831409418015575,27909,0,0,0
94.41270647095304,76631,3,4,0
52.93774323335773,57572,0,4,0
183.1714982168924,85879,1,3,0
230.28163537128557,63767,3,0,0
43.60604784235147,26469,2,0,0
27.032761460844306,1313,0,0,0
151.65192957924486,7847,3,1,0
32.13161227341658,50222,3,1,1
172.9428925519035,74702,3,4,0
55.119330075541015,9930,0,3,0
110.12655032053702,3285,2,2,0
10.04120172911258,35863,3,3,0
97.77920690653742,16704,0,1,0
60.105613796278504,18705,1,1,0
88.33601040666048,555,0,4,0
18.39399149231579,21323,0,2,0
133.51213047485325,70968,0,0,0
198.62942632118776,66922,3,2,0
24.429032668853935,53915,0,2,0
10.061021126280096,10619,1,2,0
2.392245993157399,72390,3,4,0
102.71426880495873,59274,1,1,0
93.41849733239181,73173,4,0,1
79.11954133835657,21225,0,2,0
26.389666294128883,26739,3,0,0
49.57826650652052,47708,3,2,0
90.2576047539322,53019,0,1,0
68.6701714991916,76154,2,0,0
440.51331633813265,7373,2,3,0
14.669161261532732,35281,1,1,0
118.79175624204636,20187,0,0,0
51.804960081039944,67863,0,2,0
55.896532565171576,84085,4,2,0
126.44228614190529,39220,2,1,0
117.90725753198146,7642,2,1,0
473.938680786437,79971,0,2,0
13.74181241365831,55556,1,0,0
10.99372500406554,33760,0,3,0
128.8582765673542,38192,1,4,0
86.36672504679804,4381,2,1,0
32.04265924500261,19558,4,2,0
8.275068734779747,30782,3,0,0
8.955087106390794,4782,2,1,0
224.6118512465589,54712,1,0,0
21.302903185996403,19462,0,1,0
39.06329929475808,60030,2,2,0
25.70318300956333,68519,4,0,0
43.849923481042076,56411,1,2,0
7.195136073162983,55206,0,0,0
73.20123220255348,46950,3,1,1
7.000684637744136,2523,1,4,0
161.1222042159252,60926,0,4,0
26.619730768420602,9677,3,3,0
77.65546911485947,75828,0,3,0
212.09228164897416,15089,3,2,0
105.23320404102641,4581,3,0,0
76.13356325747317,11907,3,3,0
39.2056042484146,5609,0,1,0
40.49681012238468,51153,3,4,0
110.71091505697362,50539,1,0,0
513.9496674707304,44143,4,4,0
108.42337269652312,22936,4,0,0
81.59555109679812,50182,3,3,0
131.17455241928113,13163,4,3,0
62.58729279824089,59758,4,2,0
6.202684348321755,46057,3,0,0
82.6214260143961,12537,3,1,0
316.1203427295335,22419,1,3,1
19.273916294070354,42578,2,2,0
117.11987584682579,74991,0,3,0
22.431134374225795,74599,3,4,0
76.74994260264465,834,3,3,0
10.16744837023609,32214,4,0,0
59.85116578458807,2413,1,2,0
141.12566585424565,9505,4,0,0
42.70537614854541,2105,3,1,0
109.33612728760885,68104,3,1,0
158.69426429163502,58408,4,3,0
261.9734692704209,37679,3,2,0
26.74116877155556,79731,2,2,0
50.96861329145348,65131,0,2,0
16.536534532240278,64280,0,2,1
489.0654962048055,15762,0,3,0
261.73090971585725,58703,2,0,0
